Name EN,Name CN
Cavalos & Peoes (Brazil) (Mega Drive 4),马与兵
"Centurion - Defender of Rome (USA, Europe) (Sega Channel)",罗马保卫战
"Centurion - Defender of Rome (USA, Europe)",罗马保卫战
"Chakan (USA, Europe)",查可 - 永恒之人
"Chakan (USA, Europe) (1992-10-06) (Sega Channel)",查可 - 永恒之人
Chameleon Kid (Japan) (En),变色龙小子
"Champions World Class Soccer (World) (En,Fr,De,Es)",世界级足球
Champions World Class Soccer (World) (Beta) (1994-03-18),世界级足球
Championship Bowling (USA),保龄球锦标赛
Championship Pool (USA),撞球锦标赛
Championship Pro-Am (USA),火柴遥控车
Chaoji Dafuweng (Taiwan) (Unl),超级大富翁
Chaoji Mahjong Club (Taiwan) (Unl),超级麻将俱乐部
Chaoji Poker (Taiwan) (En) (Unl),超级扑克
"Chaos Engine 2, The (Europe) (Proto)",混乱机车 2
"Chaos Engine, The (Europe)",混乱机车
Chase H.Q. II (USA),总部追击
Chavez II (Mexico),职业拳击 2
"Cheese Cat-Astrophe Starring Speedy Gonzales (Europe) (En,Fr,De,Es)",飞飞鼠冈萨雷斯 奶酪大灾难
Chelnov (Japan),卡洛夫
Chengjisihan II - Yuanchao Mishi Zhi Canglang Yu Bailu (China) (Pirate),成吉思汗 2 - 元朝秘史之苍狼与白鹿
"Chessmaster, The (USA) (Sega Channel)",国际象棋大师
Chester Cheetah - Too Cool to Fool (USA),切斯特雄豹
Chester Cheetah - Wild Wild Quest (USA),切斯特雄豹 2 - 寻求野性
Chi Chi's Pro Challenge Golf (USA),挑战高尔夫
Chibi Maruko-chan - Wakuwaku Shopping (Japan),樱桃小丸子 - 欢欣购物篇
"Chiki Chiki Boys (Japan, Korea) (Ja)",世界勇者 - 双麟儿
"Chiki Chiki Boys (USA, Europe)",世界勇者 - 双麟儿
Chou Kyuukai Miracle Nine (Japan),超球界
Chou Touryuu Retsuden - Dino Land (Japan) (En),超战斗烈传 - 恐龙大陆
Chuck Rock (China) (En) (Pirate),呆呆原始人
Chuck Rock (Europe),呆呆原始人
Chuck Rock (USA),呆呆原始人
Chuck Rock II (Japan) (En),呆呆原始人 2
Chuck Rock II - Son of Chuck (Europe),呆呆原始人 2 - 查克之子
Chuck Rock II - Son of Chuck (USA),呆呆原始人 2 - 查克之子
Chuck Rock II - Son of Chuck (USA) (Beta),呆呆原始人 2 - 查克之子
Classic Collection (Europe),经典游戏合集
ClayFighter (USA),粘土战士
ClayFighter (Europe),粘土战士
Cliffhanger (Europe),绝岭雄风
Cliffhanger (USA),绝岭雄风
Clue (USA),暗示
Coach K College Basketball (USA),老K大学篮球教练
